# Teff     logg   Av    Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G   Gaia_BP   Gaia_RP   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y      SDSS_u      SDSS_g      SDSS_r      SDSS_i      SDSS_z     
  8750.0   4.0    0.3   -0.584373   -0.458022   -0.299605   -0.215723   -0.12532    -0.302198     -0.375366      -0.164519      -0.110672   -0.049372  8.89E-4    0.04249    0.066965   -0.916373   -0.301854   -0.40209    -0.539823   -0.603961   -0.626973   -1.234974   -0.300406   -0.379323   -0.510857   -0.606456   -0.61113    -1.517714   -0.306371   -0.378581   -0.505918   -0.609357  
  8750.0   4.5    0.3   -0.59268    -0.501069   -0.305537   -0.213184   -0.114684   -0.311041     -0.393261      -0.159909      -0.113671   -0.051706  0.008432   0.052225   0.075781   -0.991101   -0.326482   -0.400488   -0.528053   -0.612422   -0.633575   -1.265652   -0.325074   -0.379431   -0.500475   -0.606993   -0.619836   -1.505155   -0.334775   -0.379163   -0.495757   -0.612178  
  8750.0   5.0    0.3   -0.577808   -0.552582   -0.313605   -0.208654   -0.100022   -0.320753     -0.41448       -0.15152       -0.109621   -0.052017  0.01799    0.065149   0.085426   -1.043923   -0.358317   -0.396763   -0.513351   -0.614803   -0.637987   -1.273471   -0.357141   -0.377988   -0.486963   -0.600625   -0.62616    -1.469226   -0.371009   -0.378155   -0.482468   -0.608768  
  9000.0   -1.0   0.3   -0.382677   -0.473485   -0.380544   -0.293379   -0.199732   -0.363645     -0.42459       -0.233329      -0.132468   -0.14404   -0.110944  -0.062939  -0.053212  -0.641041   -0.360019   -0.477067   -0.626832   -0.636553   -0.705547   -1.011874   -0.359295   -0.453948   -0.599529   -0.635782   -0.68502    -1.326162   -0.357784   -0.451437   -0.594223   -0.643617  
  9000.0   -0.5   0.3   -0.382677   -0.473485   -0.380544   -0.293379   -0.199732   -0.363645     -0.42459       -0.233329      -0.132468   -0.14404   -0.110944  -0.062939  -0.053212  -0.641041   -0.360019   -0.477067   -0.626832   -0.636553   -0.705547   -1.011874   -0.359295   -0.453948   -0.599529   -0.635782   -0.68502    -1.326162   -0.357784   -0.451437   -0.594223   -0.643617  
  9000.0   0.0    0.3   -0.382677   -0.473485   -0.380544   -0.293379   -0.199732   -0.363645     -0.42459       -0.233329      -0.132468   -0.14404   -0.110944  -0.062939  -0.053212  -0.641041   -0.360019   -0.477067   -0.626832   -0.636553   -0.705547   -1.011874   -0.359295   -0.453948   -0.599529   -0.635782   -0.68502    -1.326162   -0.357784   -0.451437   -0.594223   -0.643617  
  9000.0   0.5    0.3   -0.382677   -0.473485   -0.380544   -0.293379   -0.199732   -0.363645     -0.42459       -0.233329      -0.132468   -0.14404   -0.110944  -0.062939  -0.053212  -0.641041   -0.360019   -0.477067   -0.626832   -0.636553   -0.705547   -1.011874   -0.359295   -0.453948   -0.599529   -0.635782   -0.68502    -1.326162   -0.357784   -0.451437   -0.594223   -0.643617  
  9000.0   1.0    0.3   -0.382677   -0.473485   -0.380544   -0.293379   -0.199732   -0.363645     -0.42459       -0.233329      -0.132468   -0.14404   -0.110944  -0.062939  -0.053212  -0.641041   -0.360019   -0.477067   -0.626832   -0.636553   -0.705547   -1.011874   -0.359295   -0.453948   -0.599529   -0.635782   -0.68502    -1.326162   -0.357784   -0.451437   -0.594223   -0.643617  
  9000.0   1.5    0.3   -0.382677   -0.473485   -0.380544   -0.293379   -0.199732   -0.363645     -0.42459       -0.233329      -0.132468   -0.14404   -0.110944  -0.062939  -0.053212  -0.641041   -0.360019   -0.477067   -0.626832   -0.636553   -0.705547   -1.011874   -0.359295   -0.453948   -0.599529   -0.635782   -0.68502    -1.326162   -0.357784   -0.451437   -0.594223   -0.643617  
  9000.0   2.0    0.3   -0.417304   -0.419289   -0.357763   -0.290543   -0.211038   -0.345678     -0.394591      -0.238781      -0.138482   -0.133745  -0.109934  -0.066908  -0.055265  -0.629805   -0.317052   -0.474306   -0.637734   -0.633329   -0.695512   -1.028867   -0.316015   -0.447816   -0.607602   -0.643052   -0.673964   -1.381305   -0.311775   -0.445362   -0.601992   -0.647039  
  9000.0   2.5    0.3   -0.455838   -0.408023   -0.348782   -0.287313   -0.213084   -0.340154     -0.386799      -0.239855      -0.150084   -0.129548  -0.105516  -0.065819  -0.050548  -0.667312   -0.304481   -0.471373   -0.636765   -0.641247   -0.693599   -1.066247   -0.303254   -0.44413    -0.605196   -0.653728   -0.672346   -1.423986   -0.299017   -0.441925   -0.599579   -0.65619   
  9000.0   3.0    0.3   -0.498184   -0.417273   -0.343062   -0.281291   -0.208618   -0.338639     -0.3878        -0.236767      -0.160811   -0.126013  -0.098383  -0.061492  -0.043044  -0.732733   -0.304599   -0.465781   -0.628457   -0.651257   -0.693331   -1.116408   -0.303244   -0.438791   -0.596497   -0.662635   -0.673048   -1.461226   -0.30065    -0.436913   -0.59095    -0.664676  
  9000.0   3.5    0.3   -0.537255   -0.4386     -0.338928   -0.273973   -0.200201   -0.339314     -0.39356       -0.23144       -0.169435   -0.123155  -0.090042  -0.055214  -0.034472  -0.812927   -0.3119     -0.459053   -0.616433   -0.661282   -0.694354   -1.169654   -0.310461   -0.432791   -0.584876   -0.66898    -0.675534   -1.488268   -0.310531   -0.431301   -0.579433   -0.6714    
  9000.0   4.0    0.3   -0.567816   -0.4691     -0.337165   -0.267364   -0.190011   -0.342538     -0.403498      -0.225759      -0.176005   -0.122018  -0.081836  -0.047792  -0.025896  -0.898533   -0.325229   -0.453217   -0.603508   -0.671026   -0.697515   -1.218864   -0.323745   -0.427974   -0.572856   -0.673052   -0.680583   -1.501862   -0.327145   -0.426932   -0.567545   -0.676595  
  9000.0   4.5    0.3   -0.584317   -0.507617   -0.339264   -0.262931   -0.179088   -0.34897      -0.418008      -0.220557      -0.179689   -0.123144  -0.074262  -0.039097  -0.017542  -0.979387   -0.344965   -0.449707   -0.591137   -0.679635   -0.703129   -1.256745   -0.343484   -0.425814   -0.561673   -0.67424    -0.688369   -1.498577   -0.350587   -0.425268   -0.556539   -0.679759  
  9000.0   5.0    0.3   -0.582131   -0.553674   -0.345319   -0.259764   -0.166769   -0.358062     -0.436814      -0.214616      -0.178608   -0.125157  -0.066584  -0.028383  -0.009176  -1.04487    -0.371533   -0.447463   -0.578625   -0.684891   -0.709525   -1.276675   -0.370147   -0.425366   -0.550364   -0.670865   -0.696916   -1.475729   -0.3812     -0.425319   -0.545442   -0.679182  
  9250.0   -1.0   0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   -0.5   0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   0.0    0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   0.5    0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   1.0    0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   1.5    0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   2.0    0.3   -0.402443   -0.458472   -0.405017   -0.340851   -0.266955   -0.3929       -0.436668      -0.294596      -0.200691   -0.206259  -0.184913  -0.146649  -0.139015  -0.64323    -0.360631   -0.524313   -0.692356   -0.700765   -0.766904   -1.024953   -0.359564   -0.497199   -0.661544   -0.705346   -0.745269   -1.355113   -0.354558   -0.494564   -0.655775   -0.711544  
  9250.0   2.5    0.3   -0.441637   -0.441476   -0.395181   -0.339684   -0.272853   -0.387009     -0.426789      -0.298504      -0.21293    -0.20286   -0.183303  -0.148676  -0.137472  -0.671953   -0.344477   -0.523391   -0.695793   -0.70833    -0.765364   -1.059697   -0.343222   -0.495002   -0.663304   -0.717166   -0.74372    -1.401856   -0.337751   -0.49257    -0.657462   -0.721402  
  9250.0   3.0    0.3   -0.483614   -0.446259   -0.389429   -0.335774   -0.27165    -0.385634     -0.426538      -0.297991      -0.225118   -0.200392  -0.178453  -0.146746  -0.131991  -0.730054   -0.342129   -0.519881   -0.690959   -0.719062   -0.765913   -1.106985   -0.340748   -0.491405   -0.657896   -0.727859   -0.745007   -1.441571   -0.336488   -0.489277   -0.652096   -0.731351  
  9250.0   3.5    0.3   -0.523257   -0.463477   -0.384572   -0.329381   -0.265188   -0.38586      -0.430756      -0.294065      -0.234855   -0.197769  -0.171413  -0.142044  -0.124542  -0.805195   -0.346817   -0.514037   -0.680834   -0.729572   -0.767037   -1.158771   -0.345353   -0.486032   -0.648038   -0.735536   -0.74741    -1.471632   -0.34342    -0.484276   -0.642318   -0.739109  
  9250.0   4.0    0.3   -0.556058   -0.489603   -0.380713   -0.322094   -0.255428   -0.387522     -0.43823       -0.288359      -0.241781   -0.195744  -0.163471  -0.135471  -0.11635   -0.888885   -0.356631   -0.507468   -0.668132   -0.739086   -0.769265   -1.2087     -0.355118   -0.480247   -0.636115   -0.740088   -0.751397   -1.48933    -0.356291   -0.478927   -0.630501   -0.744483  
  9250.0   4.5    0.3   -0.577521   -0.523515   -0.379276   -0.315806   -0.244145   -0.391519     -0.449401      -0.282399      -0.24569    -0.195436  -0.155744  -0.127551  -0.108246  -0.972071   -0.371804   -0.502064   -0.655122   -0.747331   -0.773536   -1.250408   -0.37028    -0.47588    -0.624112   -0.741536   -0.757822   -1.492182   -0.375071   -0.475058   -0.618634   -0.747581  
  9250.0   5.0    0.3   -0.583664   -0.564768   -0.381894   -0.311693   -0.232209   -0.398618     -0.464999      -0.276728      -0.245779   -0.197161  -0.148542  -0.118063  -0.10041   -1.045182   -0.39331    -0.49892    -0.642789   -0.753463   -0.779882   -1.278092   -0.391823   -0.474119   -0.612875   -0.739323   -0.766468   -1.478382   -0.400494   -0.473834   -0.607579   -0.747942  
  9500.0   -1.0   0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   -0.5   0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   0.0    0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   0.5    0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   1.0    0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   1.5    0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   2.0    0.3   -0.390347   -0.499984   -0.453133   -0.391064   -0.321803   -0.440607     -0.479888      -0.349653      -0.262378   -0.27733   -0.257536  -0.223514  -0.219292  -0.662224   -0.40572    -0.574282   -0.7458     -0.767688   -0.837072   -1.024454   -0.404618   -0.546729   -0.714395   -0.767095   -0.815445   -1.331212   -0.398992   -0.54395    -0.708511   -0.775459  
  9500.0   2.5    0.3   -0.432204   -0.478696   -0.442604   -0.391443   -0.330832   -0.434487     -0.46855       -0.355787      -0.274762   -0.274517  -0.25836   -0.228326  -0.220999  -0.684394   -0.386871   -0.57484    -0.752905   -0.774601   -0.835713   -1.058748   -0.38558    -0.545581   -0.719629   -0.779525   -0.813833   -1.383606   -0.379145   -0.542957   -0.713603   -0.785564  
  9500.0   3.0    0.3   -0.475135   -0.480198   -0.437358   -0.389947   -0.333138   -0.433795     -0.467805      -0.358099      -0.288433   -0.273422  -0.256062  -0.229044  -0.217991  -0.736357   -0.382951   -0.573703   -0.751885   -0.78613    -0.837367   -1.104461   -0.381537   -0.544037   -0.717859   -0.79204    -0.816006   -1.426919   -0.375944   -0.541688   -0.71184    -0.797035  
  9500.0   3.5    0.3   -0.515977   -0.49446    -0.432915   -0.385485   -0.329477   -0.434563     -0.471568      -0.356448      -0.299875   -0.271872  -0.25095   -0.226361  -0.212168  -0.806803   -0.386209   -0.569753   -0.744591   -0.797764   -0.839409   -1.155336   -0.384712   -0.540322   -0.710717   -0.801652   -0.819147   -1.460607   -0.381115   -0.538329   -0.70476    -0.806462  
  9500.0   4.0    0.3   -0.550725   -0.517331   -0.428376   -0.378822   -0.321222   -0.435847     -0.477813      -0.351817      -0.307915   -0.269977  -0.244001  -0.221052  -0.204816  -0.88789    -0.39386    -0.563762   -0.733262   -0.807864   -0.841696   -1.205598   -0.392313   -0.534909   -0.700082   -0.807472   -0.823055   -1.482215   -0.391569   -0.533339   -0.694212   -0.812835  
  9500.0   4.5    0.3   -0.575096   -0.547426   -0.424689   -0.371614   -0.310099   -0.438253     -0.486609      -0.345651      -0.312184   -0.268749  -0.236389  -0.213839  -0.196959  -0.971207   -0.405669   -0.55739    -0.720198   -0.815952   -0.845054   -1.249163   -0.404106   -0.529344   -0.68792    -0.809359   -0.828494   -1.489265   -0.406835   -0.528265   -0.682158   -0.816086  
  9500.0   5.0    0.3   -0.58611    -0.584408   -0.423713   -0.365704   -0.297779   -0.442982     -0.498949      -0.339313      -0.312578   -0.269293  -0.229068  -0.205038  -0.189265  -1.047913   -0.422673   -0.552439   -0.707257   -0.821943   -0.850357   -1.281003   -0.421127   -0.52545    -0.675911   -0.807461   -0.83616    -1.481006   -0.427703   -0.524916   -0.670293   -0.816486  
  9750.0   -1.0   0.3   -0.380416   -0.542699   -0.501546   -0.441139   -0.375899   -0.488429     -0.523584      -0.404091      -0.323333   -0.346836  -0.328095  -0.297918  -0.296534  -0.684739   -0.451476   -0.624157   -0.798468   -0.833745   -0.905824   -1.026263   -0.450341   -0.59626    -0.766524   -0.828169   -0.884244   -1.30956    -0.444183   -0.593361   -0.760553   -0.838589  
  9750.0   -0.5   0.3   -0.380416   -0.542699   -0.501546   -0.441139   -0.375899   -0.488429     -0.523584      -0.404091      -0.323333   -0.346836  -0.328095  -0.297918  -0.296534  -0.684739   -0.451476   -0.624157   -0.798468   -0.833745   -0.905824   -1.026263   -0.450341   -0.59626    -0.766524   -0.828169   -0.884244   -1.30956    -0.444183   -0.593361   -0.760553   -0.838589  
